algorithm,compression_ratio,hausdorff_distance_mean,hausdorff_distance_std,average_pte_mean,average_pte_std,frechet_distance_mean,frechet_distance_std,ped_mean,ped_std,dad_mean,dad_std,sed_mean,sed_std,sad_mean,sad_std,issd_mean,issd_std,turn_preservation_mean,turn_preservation_std,stop_preservation_mean,stop_preservation_std,runtime_seconds_mean,runtime_seconds_std,memory_mb_mean,memory_mb_std
rw,2.1242603550295858,10.97786661592773,,0.677926119535588,,13.72711823893679,,0.677926119535588,,93.35069879890266,,459.0404368512698,,0.7069526477557548,,13888058.49896368,,,,,,0.5568604469299316,,0.12187957763671875,
rw,5.020979020979021,25.84790135424918,,1.9098015842197853,,26.245321397202968,,1.9098015842197853,,82.86514232446423,,472.61350758291036,,0.6956937604425129,,13125948.332479417,,,,,,0.49617648124694824,,0.03736114501953125,
rw,5.180327868852459,36.02783324018283,,2.1739430093684833,,36.02783324018283,,2.1739430093684833,,51.587536470781316,,574.7987802226297,,1.275424398324864,,5384654.074964074,,,,,,0.21702122688293457,,0.02530193328857422,
rw,5.206896551724138,31.094129324734283,,7.553761943284499,,31.094129324734283,,7.553761943284499,,63.08738096797759,,53.91832671066823,,2.2574590191832593,,61287.68599658478,,,,,,0.05012774467468262,,0.012754440307617188,
rw,5.285714285714286,118.44015867426735,,5.424916592861826,,118.44015867426735,,5.424916592861826,,98.15187381825315,,687.6315375294504,,1.8401886045033422,,36285208.61509113,,,,,,0.4168682098388672,,0.029839515686035156,
rw,5.358974358974359,11.811070227346061,,2.6104390972954725,,11.811070227346061,,2.6104390972954725,,92.02896110530202,,44.82497176866715,,0.6165871303385976,,95795.58909016235,,,,,,0.16578388214111328,,0.014387130737304688,
rw,10.041958041958042,34.67782050375253,,4.145598311912649,,40.80374411375056,,4.145598311912649,,80.63827622501847,,453.21160147433795,,0.6865184537800625,,12315182.310142152,,,,,,0.43314433097839355,,0.02989959716796875,
rw,10.193548387096774,49.42863769908635,,3.7204863001907316,,49.42863769908635,,3.7204863001907316,,51.6535725553644,,575.8717225646768,,0.9384720127081605,,4929354.084438713,,,,,,0.17099356651306152,,0.01568317413330078,
rw,10.206896551724139,118.86439665653565,,10.923262069788445,,123.54203376350414,,10.923262069788445,,82.81979896338632,,634.8194315149867,,1.8682320131923287,,35305162.16221211,,,,,,0.32854485511779785,,0.01787567138671875,
rw,12.294117647058824,20.159871588256177,,3.1834537912998253,,23.351555869607395,,3.1834537912998253,,94.95696808053063,,87.19959021589463,,0.47652840659353074,,166795.13624252984,,,,,,0.10497188568115234,,0.012507438659667969,
rw,13.727272727272727,112.75246054242889,,10.073433780842588,,112.75246054242889,,10.073433780842588,,62.582993595644325,,68.0039598342777,,2.1305689689097758,,78463.36855136344,,,,,,0.02463984489440918,,0.011358261108398438,
squish,2.0,21.838037196832758,10.797733850975588,0.2842062041299848,0.07017115031098599,21.838037196832758,10.797733850975588,0.2842062041299848,0.07017115031098599,75.59552197095196,18.64919130508274,556.2313483171906,162.6926164841253,1.0704087455391589,0.6745855493350417,18062694.069331814,16475346.708732042,,,,,5.799593687057495,3.77186522636911,0.09291585286458333,0.04156290610432906
squish,2.0096153846153846,6.492670454552929,,0.13147423770839792,,6.749523531187151,,0.13147423770839792,,86.01038870254968,,22.843020291038375,,0.45761266387357363,,82210.14258524698,,,,,,0.31781625747680664,,0.01627349853515625,
squish,2.013333333333333,36.38320419328744,,0.8920604723190753,,36.38320419328744,,0.8920604723190753,,68.36437747560173,,108.66123123664354,,3.5315082299296847,,122430.90758569588,,,,,,0.09852933883666992,,0.01207733154296875,
squish,5.003484320557491,36.631676385093186,,1.252936101290632,,36.631676385093186,,1.252936101290632,,78.0372246293464,,459.06796219567264,,0.7073863419075473,,13062047.42837306,,,,,,11.721701383590698,,0.13848876953125,
squish,5.015873015873016,38.38370251146498,,0.9610922758038603,,38.38370251146498,,0.9610922758038603,,50.317348993302716,,549.2226889352102,,0.6821652737049435,,4255369.841515034,,,,,,2.1786093711853027,,0.05780029296875,
squish,5.016949152542373,98.1820586980644,,1.5966102540586233,,98.1820586980644,,1.5966102540586233,,89.49317530658632,,716.5405274266006,,1.8347650678397294,,35984447.543890074,,,,,,7.738625526428223,,0.083160400390625,
squish,5.033333333333333,52.58873724983718,,2.9036356184551813,,52.58873724983718,,2.9036356184551813,,61.37271548872003,,62.18062938017635,,2.0954166530591594,,90159.81628992001,,,,,,0.12480497360229492,,0.01207733154296875,
squish,5.097560975609756,16.596008991294674,,1.1869114090907613,,16.596008991294674,,1.1869114090907613,,80.10509913989893,,31.692151859918766,,0.5951339555249618,,78807.90409527176,,,,,,0.4514758586883545,,0.01627349853515625,
squish,10.031746031746032,74.48639668396832,,1.9026705649066165,,75.26322701267034,,1.9026705649066165,,50.370258146714946,,548.4943009110988,,0.6461980834777503,,4172220.7761151907,,,,,,2.2009449005126953,,0.057098388671875,
squish,10.041958041958042,74.09343334379047,,2.0328798508324346,,77.72600038285779,,2.0328798508324346,,86.18304453529754,,421.24517299443784,,0.6881968628018962,,12000444.967751326,,,,,,11.866186380386353,,0.13848876953125,
squish,10.066666666666666,67.05102804403816,,10.977837373658822,,67.05102804403816,,10.977837373658822,,62.657353103248134,,96.44859491774429,,1.92546776580503,,98847.22213934973,,,,,,0.12870335578918457,,0.01277923583984375,
squish,10.090909090909092,141.36587350899993,,4.798308607822016,,184.69793801863884,,4.798308607822016,,85.66089187619009,,717.6733306551192,,1.8548484693760952,,37078263.54529834,,,,,,7.575730323791504,,0.083160400390625,
squish,10.45,25.220438203152547,,3.999366908733784,,30.53487115422947,,3.999366908733784,,93.00033538007342,,77.85775419067905,,0.5192619199468963,,130334.36493550055,,,,,,0.4228329658508301,,0.01627349853515625,
